19790101
9.310,5.320
14.020,5.610
11.620,6.480
12.450,2.530
10.780,2.510
15.040,4.440
15.820,3.420
15.200,4.290
18.060,3.890
22.360,7.940
18.100,8.970
9.320,2.760
9.760,2.670
6.740,0.290
2.360,0.280
6.810,0.620
14.680,5.750
7.100,3.650
4.770,3.070
7.440,4.350
6.250,4.810
6.770,4.570
11.870,5.930
14.230,7.770
16.620,5.460
18.030,5.300
20.140,8.490
20.340,8.170
13.430,5.750
5.890,-1.350
-0.590,-3.780
4.700,-4.300
8.880,-4.600
4.130,3.270
6.100,3.920
9.740,1.280
12.630,0.660
9.540,4.920
16.540,8.030
19.080,9.920
12.630,9.510
14.640,10.600
13.670,10.810
14.360,10.550
16.580,10.490
14.660,1.260
15.370,0.670
19.460,0.180
19.910,2.570
13.220,6.640
19.120,8.470
20.000,14.110
22.520,16.000
23.570,12.410
23.510,12.320
12.800,5.270
13.280,4.730
8.730,3.200
13.530,3.080
12.600,5.280
5.030,4.640
9.000,2.610
13.500,2.290
10.410,7.960
15.830,10.160
17.340,11.400
16.670,13.670
20.390,13.310
23.870,12.790
20.440,8.570
8.820,7.900
10.120,5.400
7.830,3.880
7.990,5.780
8.360,6.750
7.500,6.640
6.840,6.200
7.790,6.410
9.930,6.340
16.430,5.650
10.540,8.680
14.220,9.040
14.570,6.200
10.040,6.100
10.890,8.790
13.030,9.670
15.460,11.490
23.270,16.220
23.010,14.830
25.270,18.780
25.240,12.220
8.910,7.340
9.910,6.620
11.250,6.450
8.600,8.120
12.950,8.830
16.660,12.880
20.270,12.450
14.160,11.400
15.060,11.650
22.380,13.400
23.410,14.880
20.580,13.210
20.940,13.250
20.280,14.120
22.100,15.650
22.590,15.950
24.020,16.790
22.730,16.340
25.070,13.450
26.830,12.610
25.130,13.240
25.480,17.640
26.910,18.600
26.290,17.910
24.980,9.880
25.660,11.610
24.360,16.090
25.830,16.900
25.120,17.320
20.130,12.720
15.620,11.580
12.000,10.800
19.670,12.340
25.020,16.190
24.570,18.190
20.890,15.210
26.610,16.550
27.990,18.560
22.790,18.190
23.860,18.180
25.700,18.610
23.740,18.440
20.360,16.480
16.670,14.110
19.520,15.140
22.270,13.770
22.190,13.690
25.010,13.560
25.770,14.400
28.880,17.510
29.320,17.910
27.240,19.120
22.860,17.770
23.130,17.780
25.570,18.700
18.790,15.890
16.910,15.780
22.070,16.320
25.790,16.830
27.500,16.590
29.180,16.200
26.860,17.760
28.370,19.920
28.250,19.140
26.370,20.060
22.850,19.580
24.450,19.110
28.440,16.650
30.710,18.670
24.320,17.310
17.660,16.430
20.160,16.250
23.320,16.980
26.410,17.430
28.330,19.520
29.070,19.980
21.980,17.820
25.430,19.020
27.380,20.000
28.500,19.630
27.670,21.420
29.050,20.190
28.710,21.730
26.810,21.790
26.570,22.100
28.410,23.200
29.750,22.590
25.420,20.650
27.580,21.210
26.880,22.090
26.360,21.970
29.320,21.830
31.140,21.860
32.730,22.620
32.070,23.870
30.230,22.960
31.570,22.270
32.390,23.590
33.180,22.550
31.750,24.230
29.010,22.580
29.350,23.310
31.840,22.000
31.890,22.040
31.420,21.730
30.800,21.340
30.070,21.170
30.840,21.510
31.480,21.010
29.980,20.700
31.060,22.210
31.980,22.220
33.210,21.730
32.480,20.460
27.250,20.070
23.530,19.760
30.300,20.710
30.980,23.150
27.670,21.470
27.910,21.510
30.660,20.790
29.220,22.500
25.060,21.640
28.980,20.380
29.500,20.440
31.020,20.880
31.640,22.330
32.130,22.730
30.740,21.150
29.830,20.930
26.780,20.650
27.990,21.390
30.250,22.170
32.040,22.110
30.920,20.870
32.560,22.040
31.580,21.650
32.140,22.720
27.020,21.610
28.610,21.180
26.640,21.220
23.180,20.870
26.490,21.270
29.120,21.490
27.030,21.590
27.270,20.360
29.470,20.610
29.800,20.740
25.640,19.550
26.800,20.600
27.810,20.730
27.980,20.220
28.860,21.100
26.660,18.900
26.330,19.910
25.940,20.600
28.190,20.930
28.490,21.760
30.460,19.690
26.990,19.640
24.300,18.900
19.850,18.990
25.230,18.870
28.760,18.960
29.390,19.440
30.600,19.910
30.220,20.170
29.890,19.470
29.530,19.290
25.310,20.290
27.400,19.780
28.930,19.980
28.900,19.270
29.780,19.790
27.780,19.980
23.820,19.100
21.130,18.480
21.750,17.980
22.740,12.510
23.400,12.140
24.020,12.590
24.020,12.990
24.430,14.290
25.140,12.920
24.430,10.640
21.810,9.600
21.760,8.410
23.200,8.590
22.860,9.300
23.080,9.630
23.540,9.660
24.130,10.490
24.280,10.240
23.660,8.770
23.950,8.650
24.940,9.440
25.190,10.490
26.290,11.860
23.900,12.120
22.140,8.980
22.100,9.310
24.010,9.370
23.560,5.900
21.720,5.820
23.050,6.410
23.780,7.280
24.850,7.360
20.080,9.030
24.480,10.470
24.170,8.980
24.720,8.480
24.660,7.480
24.800,7.290
23.860,7.990
17.970,8.560
23.810,12.420
22.070,12.990
20.760,7.260
20.180,6.670
20.630,6.740
22.760,13.190
23.040,13.490
25.470,11.420
22.720,10.950
13.250,7.660
14.280,3.310
14.600,3.240
19.440,4.910
22.030,6.750
14.810,6.820
9.360,-2.520
10.110,-2.910
14.120,1.700
15.200,8.680
8.790,3.780
9.270,-0.220
10.880,-0.250
14.430,1.290
9.520,0.300
9.300,5.180
13.810,-1.530
12.300,-1.920
15.960,2.250
15.710,2.370
15.450,1.560
13.460,1.360
20.480,5.930
22.570,8.210
21.550,10.320
21.000,7.190
20.240,6.360
20.610,5.700
18.340,8.710
15.760,7.950
11.170,2.610
13.150,-0.870
13.050,-1.800
14.360,-1.210
16.810,0.200
18.240,2.870
17.590,9.870
21.650,10.380
22.060,10.120
22.640,8.150
18.110,7.350
9.390,3.440
